ID,Username,CreateDate,Biased,Keyword,CallingOut,Text
1711894199728279768,Ben_Dowsett,2023-10-10 23:59:00+00:00,0,Jews,0,"Also LOL: Is including my use of ""these people"" his attempt to...call me anti-Semitic? I...I think it is?? 

Actually that's less shocking when you remember he's the kind of Jew who looks down at other Jews. He probably legit thinks I'm not Jewish"
1711894238852522282,1ittlep1ittle,2023-10-10 23:59:00+00:00,1,Jews,1,"You can absolutely hold Zionist Israelis  in contempt for their crimes like what theyre doing is atrocious, but calling them the jews in the same sentence while saying the well known antisemtic trope that jews run the world is In the samr sentence of reparations for their cont"
1711894265041748024,Howard_Lovy,2023-10-10 23:59:00+00:00,0,Jews,1,"Doesn't it feel good to shriek ""Free Palestine"" on campus without knowing what the fuck you're talking about? Here's what you're talking about: the mass murder of Jews in their homes, the beheading of babies, and the rape and kidnapping of young women. Questions?"
1711894290916684239,LeoonfrankFrank,2023-10-10 23:59:00+00:00,0,Jews,0,"?? Jews who do not live in Israel have their own opinion on what is happening in Palestine.

#IsraelPalestineConflict"
1711894351071138161,localjisoofan,2023-10-10 23:59:00+00:00,0,Jews,0,"Even ""Jewish friends"" doesn't literally mean her friend group. Just a PR way to refer to a group of people coz ""to the Jews"" doesn't sound good sksks and yeah it does need to be addressed that being against the Zionist movement doesn't mean you're anti-Semite coz there are plenty"
1711894372168429863,wecarryswords,2023-10-10 23:59:00+00:00,1,Jews,0,"The ""Jews are White"" side of ZOG"
1712036339783196692,RachelRileyRR,2023-10-11 09:24:00+00:00,0,Jews,1,"If you can’t let Jews even specifically mourn for 40 brutalised babies without sending inflammatory propaganda memes, you are part of the problem."
1712049943647490474,lalshareef,2023-10-11 10:18:00+00:00,0,Jews,1,"If you think the world will tolerate the slogan “Free Palestine”, think again! 

Air Canada suspended a pilot that made posts glorifying what happened on October 7th. Many followed suit.

“Free Palestine” in the eye of the world has one meaning now, mass murder of Jews."
1712192701234344081,ObamaMalik,2023-10-11 19:45:00+00:00,1,Jews,0,Why is it nobody can say anything about the Jews? Why?
1712213304360239538,Lucas_Gage_,2023-10-11 21:07:00+00:00,0,Jews,1,"Hamas has stolen the shoes of thousands of Israelis; this means they were killed in horrifying ways. You need no further evidence other than the shoes. If you question the shoes, then you hate the Jews."
1712256548347564507,KIR_bigg50,2023-10-11 23:59:00+00:00,0,Jews,1,"Hey Ed…
Your President gave $6 billion dollars to a regime of violent cockroaches in Iran who want to do EXACTLY what the Nazis of Germany and Hamas of Palestine did to the Jews..  
Maybe hold him accountable bruh."
1712256558569226684,https://x.com/daffyduck1989daffyduck1989,2023-10-11 23:59:00+00:00,0,Jews,1,"Why do I think that even if we posted pictures of it Keith Woods wouldn’t believe it? 

“Israeli propaganda.”

To my Jewish friends: don’t try to convince the enemy. They are your enemy. Good or bad, right or wrong, Keith Woods will post negative information about Jews.Inevitable"
1712256584733331727,auntymarx,2023-10-11 23:59:00+00:00,0,Jews,0,"To attack a strawman—leftists cheering on the death of Israeli Jews—at the precise moment that Israel is pummelling Gaza and killing Palestinians with the western world's blessings is beyond repugnant. Well done @NaomiAKlein
 you've become something worse than Naomi Wolf"
1712256632866894244,TahaNasser_,2023-10-11 23:59:00+00:00,0,Jews,0,The ummah rejected the imam Mahdi and Promised Messiah and as a result has no unity. God has permitted every colour of Islam's enemies to oppress Muslims. This is the sunnatullah when messengers are rejected. Look at what happened to those Jews who rejected Isa (as).
1712256641029071182,Vivian25879573,2023-10-11 23:59:00+00:00,0,Jews,1,"Jews are not colonizers,  do you even understand where the word jew comes from? JUDEA!!! Jews have 3000 years cultural ties to that land that can't be erased"
1712256710092390464,CzyzakJakub,2023-10-11 23:59:00+00:00,1,Jews,0,"We wuz original hwhites

Jews gave us nothing:
-Our writing system originate from phoenician
-Our architecture is based (mainly) on german, french, greek and Italian styles
-Our ethical system is the opposite of jewish
-Our religion is continuation of judaism but not rabinic one"
1712256723988222137,havivrettiggur,2023-10-11 23:59:00+00:00,0,Jews,1,"The biggest massacre of Jews since the Holocaust, babies beheaded, toddlers kidnapped. If you support it, we will act against you. Try not to look too shocked when it happens.

Qatari media expressed support for the massacre."
1712256732565471458,LiamYidDem,2023-10-11 23:59:00+00:00,0,Jews,0,"I don’t think we will ever truly know how many Jews live in Europe currently. The core population is 1.2-1.9 million, but many many people are unaccounted for"
1712404296749175220,TorahJudaism,2023-10-12 09:46:00+00:00,0,Jews,0,"The Zionist state of Israel reminds us of Nazi Germany. Zionists oppress Jews in Mea Shearim, the anti-Zionist neighborhood of Jerusalem. Just as the Nazis raided ghettos, the Zionist police constantly raid Jewish neighborhoods and inflict violence on Jews.

Israeli police regularly raid the Jewish neighborhood of Mea Shearim in Jerusalem and detain Jews.

#ZionismisAntisemitism"
1712506046135091634,kylenabecker,2023-10-12 16:30:00+00:00,1,Jews,0,"""Right now, I am prepared to be a suicide bomber.""

""With Allah's help, I will fight for ISIS, the Islamic State.""

""I am ready to stab a Jew and drive a car over them.""

""We have to constantly stab them, drive over them, and shoot them.""

""Stabbing and running over Jews brings dignity to the Palestinians."" 

Palestinian children are taught to hate.

If you want to free the Palestinians, you must free their children's minds from hate."
1712506966344667593,BillboardChris,2023-10-12 16:34:00+00:00,0,Jews,1,"Islamic extremists curse their own kids with these teachings.

“Stabbing and running over Jews brings dignity to the Palestinians,” says the child.

A cult of revenge and death ensures more of the same."
1712517806443438546,TorahJudaism,2023-10-12 17:17:00+00:00,0,Jews,0,"Israel has certainly become a country where Antiemitism is on the rise. Zionists are constantly attacking Jews mercilessly. See how a zionist official brutally attacked a jewish man. 

Zionism is a new form of Antisemitism today.

If you are a Jew who is against Zionism and Israel in Israel, you may be beaten every day, harassed by Zionists, and constantly raided and insulted by the police.

#ZionismisAntisemitism"
1712617600537264224,sophieeerae,2023-10-12 23:53:00+00:00,0,Jews,0,"zionism is something i was taught, raised with, for most of my life. i've struggled with my feelings about it. but there is no question here. it's obvious that Israel is committing war crimes and attempting mass genocide. jews have an OBLIGATION to speak out against it."
1712618292181877187,___SARA___2,2023-10-12 23:56:00+00:00,0,Jews,0,"Millions of jews fled to #Palestine , where they were welcomed as refugees! 
However, they quickly took up arms, of course with help of USA and Britian. 
After this they took over Palestine and declared the state of #Israel ...

#FreePalestine #Gaza"
1712618489263923515,Gaylaxian,2023-10-12 23:57:00+00:00,0,Jews,1,The Jews in Israel don’t support this. The Jews in Israel hate their government. Your antisemitic appropriation of the Jews and the Israeli government fuels a fire you will never have to feel.
1712618578149601349,geoljills,2023-10-12 23:57:00+00:00,0,Jews,0,"I see that ""Day of Jihad"" is trending. 
Question for the FBI:  Are some upset parents going to yell at their own elected school boards again? Is a Catholic grandma praying outside an abortion clinic? Are Orthodox Jews going to ignore vaccination mandates?"
1712618760908018069,Salaayah1,2023-10-12 23:58:00+00:00,1,Jews,0,Who are the Jews?
1712618765681328317,CoClarified,2023-10-12 23:58:00+00:00,0,Jews,1,"Amazing that the Left was able to convince their cult followers that moms with messy buns at school board meetings are domestic terrorists, and Hamas are the good guys simply trying to be free by beheading and raping Jews."
1712618914503446547,WhilleTrue,2023-10-12 23:59:00+00:00,0,Jews,1,"An anti-Zionist view from a non-Jew? That's on par with a white person dropping the N-word. This is an in-house chat among Jews about how we choose to determine our fate. Not your circus, not your monkeys. Disagree with the occupation? Join the club, many of us do. But opine on Jewish self-determination? Go ahead, but it's a telltale sign of where you really stand"
1712618996653007347,CorieWhalen,2023-10-12 23:59:00+00:00,0,Jews,0,"To be clear, because I had a friend ask, I in no way treat actual criticism of specific Israeli government policies as endorsing Hamas. Not at all. When have I been known to not criticize governments? The question is do you excuse the active genocide of Jews. If not, we’re good."
1712619008749609208,Ankitjaiswalx,2023-10-12 23:59:00+00:00,1,Jews,0,"We have to make war to prove that we are stronger than the Jews, 

says a little Palestinian schoolgirl in a Gaza school.
#FreeGaza #FreePalestine Until Hamas Stop ?? the war #AUSvsSA #NZvsBAN #?????_??????_
"
1712619033495826761,ViveAlbizu,2023-10-12 23:59:00+00:00,1,Jews,0,"On Jan. 20, 1942, Reinhard Heydrich, Adolf Eichmann & other Nazis met at the Wannsee Conference to decide the ""Final Solution"" of the Jews. History will record that today, Oct. 12, 2023 Blinken, Netanyahu & other Zionists met to decide the ""Final Solution"" of the Palestinians."
1712683676960440397,Lucas_Gage_,2023-10-13 04:16:00+00:00,1,Jews,0,"There are millions of Jews like this, pushing for the #GazaGenocide"
1712833381158076909,michaelshermer,2023-10-13 14:11:00+00:00,0,Jews,1,"US Leftist college students:

""Black Lives Matter""
""BIPOC Lives Matter""
""Diversity Equity Inclusion""
""We stand in solidarity with all minorities & denounce bigotry in all forms.""

What about the Jews?

""Fuck the Jews""
""Gas the Jews""
""Destroy Israel""

Leftism is hypocritical hate."
1712840153301950940,realstewpeters,2023-10-13 14:38:00+00:00,1,Jews,0,"Ben Shapiro says Jesus “was just another Jew who tried to lead a revolt and was killed for His troubles”. 

“I believe, like most Jews, that Jesus was NOT a prophet, performed NO miracles, and was  NOT raised from the dead.”

This is what modern day zionists believe. It’s blasphemy. If you’re a Christian and have been tricked into supporting this nonsense, please REPENT."
1712862493431759134,EMichaelJones1,2023-10-13 16:06:00+00:00,1,Jews,0,"The Jews overplayed their hand creating an enormous reaction that has destroyed the credibility of many people, Jordan Peterson, Ben Shapiro, Bobby Kennedy, just to name a few. The 40 decapitated babies story is a classic example of miscalculation on their part. They don't understand that they are destroying their own credibility and, more importantly, the moral capital they acquired through #TheHolocaustNarrative . Blinken's speech announcing that he is a Jew is another example. He should have said he was an American and as such a neutral party who was trying to broker a peace."
1712909958478811598,ChavuraStephen,2023-10-13 19:15:00+00:00,0,Jews,1,"“We'll find the Jews here, we want the Zionists, we want their BLOOD!” London today. Everything is about to change in the West."
1712959461399073101,simonerzim,2023-10-13 22:32:00+00:00,0,Jews,0,There are over a thousand American Jews in Brooklyn tonight saying we refuse to let our grief be weaponized to justify a genocide in Gaza.
1712965637306548554,ariel_koko,2023-10-13 22:56:00+00:00,0,Jews,0,"NOW

We’re anti-Zionist Jews locking themselves up outside Nancy Pelosi’s office in SF

This genocide must end, the US is standing by as Gaza is annihilated, our representatives are responsible

WE are responsible 

End the genocide, end the occupation"
1712981483931988259,StaceyKauder,2023-10-13 23:59:00+00:00,0,Jews,1,"Anti semitism is a threat to all of Europe, not just Jews."
1712981504643780654,AllegatorLand,2023-10-13 23:59:00+00:00,0,Jews,1,"#HamasTerrorist sympathizer spotted

Bigots not only hate Jews, but hate pretty much every other religious community

They even hate b/w Shia, Sunni n Ahamadia

Fighting b/w Ummah, Iran, Iraq, Syria, Pakistan, Baloch, Afghan, is there ne1 who they don’t hate?

bl@@dy supremacist"
1712981532535894274,realBixterN,2023-10-13 23:59:00+00:00,0,Jews,0,Real Christians pray for the souls of Jews that they may find Christ and be saved before being condemned to eternal Hell.
1713308900185760033,YonahLieberman,2023-10-14 21:40:00+00:00,1,Jews,0,I am absolutely begging American Jews to take a breath and think before sharing content that makes us out as the exclusive victim in a moment when our people are about to commit genocide to another people with the backing of global superpowers.
1785455754775810523,CitizenFreePres,2024-04-30 23:46:00+00:00,0,Jews,1,"Judge Jeanine says the protests at Columbia University remind her of Kristallnacht, when the Nazis declared war against German and Austrian Jews in 1938."
1785455864746279012,bubbaswine,2024-04-30 23:47:00+00:00,0,Jews,1,Don’t feed the trolls…she is a troll. She thinks Bibi controls the US policy…the Nazi’s in Gaza that attacked the Jews are getting what they deserve and these protesters shouldn’t be spared if they break the law…FAFO…
1785456494764298661,IhabHassane,2024-04-30 23:49:00+00:00,0,Jews,0,"Comparing student encampments and protests to Nazis who killed more than 6 million Jews in the Holocaust,  represents the greatest betrayal of the Holocaust victims, who are being exploited by these fools."
1785457162874962356,FloridaMan7745,2024-04-30 23:52:00+00:00,1,Jews,0,You're an Isreali shill. The Jews hate you more than lefties ever could. Fuck yourself
1785457369821901048,WasabiWayne,2024-04-30 23:53:00+00:00,0,Jews,0,"Bibi has arrived at the Point of No Return. If he bombs Rafah the whole world will turn against him. Biden too. If he doesn't bomb Rafah Jews, mostly in Israel will turn against him. Biden would be with him though."
1785458179427500201,propvstruth,2024-04-30 23:56:00+00:00,1,Jews,0,How many were false flag operations done by jews themselves
1785512268001898551,estherzelda0514,2024-05-01 03:31:00+00:00,0,Jews,1,"Imagine being $300K+ in debt, with a felony record, and no diploma because TikTok said it's cool to hate Jews."
1785583495827317225,TorahJudaism,2024-05-01 08:14:00+00:00,1,Jews,0,"Zionist Nazis attacked aid trucks going to Gaza.

These are not Jews. These are Nazis who came from Europe and occupied the holy lands.

They have nothing to do with Judaism.

There is no one more vile, misanthropic, anti-religious than the Zionists."
1785755752432296283,RepMTG,2024-05-01 19:38:00+00:00,0,Jews,0,"Antisemitism is wrong, but I will not be voting for the Antisemitism Awareness Act of 2023 (H.R. 6090) today that could convict Christians of antisemitism for believing the Gospel that says Jesus was handed over to Herod to be crucified by the Jews. 

Read the bill text and contemporary examples of antisemitism like #9."
1785801056703696987,EvanAKilgore,2024-05-01 22:38:00+00:00,1,Jews,0,The Jews killed Jesus.
1785821394674090063,PossiblyArms,2024-05-01 23:59:00+00:00,1,Jews,0,Even the bots have had enough of Jews’ shit lmao
1785824888680243584,jacksonhinklle,2024-05-02 00:13:00+00:00,1,Jews,0,"???????? Congress just passed a bill that will CRIMINALIZE THE BIBLE. 

Reciting the fact that Jews killed Jesus will now be considered CRIMINAL ANTI-SEMITIC HATE SPEECH."
1785842750979469753,realstewpeters,2024-05-02 01:24:00+00:00,1,Jews,0,"??BREAKING: The “antisemitism” law that just passed in the House does NOT just make it illegal to criticize Jews. 

It makes it ILLEGAL to preach the GOSPEL. ??

The House of Representatives just voted to make Christianity illegal in America. Let that sink in. ????"
1785844868880683189,MJTruthUltra,2024-05-02 01:32:00+00:00,1,Jews,0,"Ummm… wtf just happened? They Literally just passed a law that makes Parts of the Bible Illegal For example, Bible passages state Jews Killed Jesus… Wtf is Mike Johnson Doing? We all know…. When AIPAC calls, the Dual Citizenship Israeli/US Puppets respond… Fucking insane!"
1785848041976582502,EvanAKilgore,2024-05-02 01:45:00+00:00,1,Jews,0,"Here are 21 instances of the Jews plotting to kill Jesus.

Matthew 2:13, 12:14, 26:4, 26:59, 27:22, 27:23

Mark 11:18, 15:13, 15:14

Luke 13:31, 23:21, 23:23

John 5:18, 7:1, 7:19, 8:37, 8:40, 8:59, 10:31, 11:8, 11:53

It would be ILLEGAL to share this if H.R. 6090 becomes law."
1785856018422911337,smashbaals,2024-05-02 02:17:00+00:00,0,Jews,0,The Bible says the Jews killed Jesus.
1785872781667688776,Megatron_ron,2024-05-02 03:23:00+00:00,1,Jews,0,"BREAKING: 

???????? The US House has passed an act that totally bans speaking and protesting against Israel.  

Even if you preach parts of the bible that clearly state the days the Jews killed Christ you will be arrested.

In response to campus anti-Israel protests, the House is rushing to to vote on a new bill, HR 6090. This new bill would officially define ""Antisemitism"" so the federal government can sue, prosecute, or sanction more people, businesses, and universities for supposed violations of civil rights law.

This bill would make it illegal to compare Israeli policies to Nazi policies. It would make it illegal to describe Israel as racist. It would make it illegal to accuse an American citizen of being more loyal to Israel than to the United States."
1785971953683120217,realstewpeters,2024-05-02 09:57:00+00:00,1,Jews,0,"Here’s an Israeli Jew bragging about the Jews killing Jesus as he attempts to steal a Palestinian’s home. 

The House of Representatives just passed a bill making it ILLEGAL for me to post this video."
1786052458503885110,EMichaelJones1,2024-05-02 15:17:00+00:00,1,Jews,0,"320 congressmen betrayed the American people for Jewish money. Judas got 30 pieces of silver from the Jews to betray Jesus. Mike Johnson got $500,000 from AIPAC to put Americans in legal jeopardy for quoting the Bible. By the way, is it now anti-Semitic to say that Judas got 30 pieces of silver from the Jews, or is it just illegal?"
1786086858029490387,IsabellaMDeLuca,2024-05-02 17:34:00+00:00,1,Jews,0,"Did the Jews kill Jesus?   

The answer is simple. 

The Jewish leaders deemed Jesus guilty of blasphemy, a crime punishable by death under their laws. Unable to enforce this penalty themselves, they instead falsely charged Jesus with sedition against Rome to provoke the Roman governor's condemnation. Despite Pilate's reluctance to execute Jesus, they threatened to incite unrest if he didn't comply.   

So in short, yes. The Jews did kill Jesus-- not the Romans.

Saying this should never be considered anti-semetic."
1786094447270211798,IsabellaMDeLuca,2024-05-02 18:04:00+00:00,1,Jews,0,"The Jews did kill Jesus. 

This is not anti-Semitic, it's the truth."
1786136145853890948,Cancelcloco,2024-05-02 20:50:00+00:00,1,Jews,0,"Congress is suddenly rushing a bill to ban “antisemitic speech” in places like… college campuses. (HR 6090)

Criticizing Israel or claiming Jews own the media is obviously included.

So naturally, ima exercise some free speech and do both those things.

Cuz Fuq you guys."
1786140800243401143,MarinaMedvin,2024-05-02 21:08:00+00:00,0,Jews,1,They said Jews need to go back to Poland…
1786181579594936361,Azmarjo1,2024-05-02 23:50:00+00:00,1,Jews,0,WHAT THE JEWS DENY NOW
1786182108593176747,JosephR04445197,2024-05-02 23:52:00+00:00,1,Jews,0,"Jews killed Jesus.
The holocaust is bullshit. 
We fought the wrong enemy."
1786182265493750086,RukhsanaSukhan,2024-05-02 23:53:00+00:00,1,Jews,0,It’s always been about hating Jews. All along.
1786183466712772777,LapisLazuli234,2024-05-02 23:58:00+00:00,1,Jews,0,"So let me get this straight Jews can be ethnic nationalists but white people can’t 

According to both parties and some on the rights that’s the rules"
1786183522899640362,JimmyPatronis,2024-05-02 23:58:00+00:00,0,Jews,1,".@VoteRandyFine
 - Jews across the world are going through so much. We stand with Israel and there’s no tolerance for something like this on a State facility. https://x.com/VoteRandyFine/"
1786183558295351421,JasonKieffer1,2024-05-02 23:58:00+00:00,1,Jews,0,That’s the common interpretation of An-Nisa 157 but it’s literally not what the Surah is saying. If you pay careful attention the Surah is basically one big warning to the Jews that they aren’t off the hook just because they think they killed Jesus
1786183568164532630,ScottHarnett_,2024-05-02 23:58:00+00:00,0,Jews,0,Only hate happening is against Jews. Had to throw in the Islamophobia because you need their votes. You will lose and be the worst 1 term in my lifetime. Was Carter but you make him look great
1786183596828508391,jpodhoretz,2024-05-02 23:58:00+00:00,0,Jews,0,"Kid, Hamas would be absolutely delighted to take you hostage at the first opportunity. Being anti-Zionist won’t save you. They kill Jews."
1786183618395836599,supershiko2,2024-05-02 23:58:00+00:00,0,Jews,0,"Ackshually, he doesn't practice Islam. He's a non religious, secular Muslim. Much like there are non religious, secular Jews. And he's having a rather civil discussion with Asmongold right now. He'll hear people out if they don't come off like total bad faith actors from the go."
1786183723467059567,GrabbyHayes,2024-05-02 23:59:00+00:00,0,Jews,0,"Maybe I'm missing something, but it seems like this just adds Jews to the class of people that can't be discriminated against by institutions that accept federal funds. I'm not seeing the need for a collective freakout. It's not a great bill, but it's not the Spanish Inquisition."
1786183885052678399,Melissa8Pepper,2024-05-02 23:59:00+00:00,1,Jews,0,So it's OK for Zionists to be antisemitic towards Jews.
1786397478696231283,ashtonpittman,2024-05-03 14:08:00+00:00,0,Jews,0,"Frat bros at @OleMiss
 chant, ""Lizzo! Lizzo!"" and shout, ""F**k you fatass, f**k you b*tch"" at a Black woman who was protesting for Palestine.

Do people really think these counterprotestors are doing it to support Jews?"
1786417294605701197,Lucas_Gage_,2024-05-03 15:27:00+00:00,1,Jews,0,"Wow, just like clock work.

Jews told my bank I'm not allowed to have people support me via Zelle. 

Three processors in two days."
1786471055306940636,DrEliDavid,2024-05-03 19:01:00+00:00,0,Jews,0,"Woke students:

5.5M killed in Congo ??
500K killed in Syria ??
500K killed in Sudan ??
400K killed in Yemen ??
300K killed in Iraq ??
250K killed in Afghanistan ??
20K killed in Gaza: GENOCIDE!!! CAMPUS ENCAMPMENT!!! FREE PALESTINE!!! ??

No Jews, no news."
1786474802892394809,JustLuai,2024-05-03 19:15:00+00:00,0,Jews,0,"Arabs and Muslims need to stop hating the West, Israel, and Jews, and start loving life, science, and education."
1786546007985017056,dangainor,2024-05-03 23:58:00+00:00,0,Jews,1,About 1 million Jews were chased out of the Arab world. You take ignorance and revel in it.
1786546196196057225,J_A_Rosenberg,2024-05-03 23:59:00+00:00,0,Jews,0,"Your nuance is nauseating, and informs Jews where they sit — and stand. Whether or not America will remain safe for Jews is a real question. In the end, once all is not said and not done, God will redeem the Jewish people as He always does, but when."
1786546232812241296,mnshpjrase,2024-05-03 23:59:00+00:00,1,Jews,0,"Pure Zionist propaganda. 
It’s been called Palestine for millennia. Jews and Arabs lived together very well and happily till the Nazi effect 100 yrs or so. 
Before WW2."
1786737482697990532,ImtiazMadmood,2024-05-04 12:39:00+00:00,0,Jews,0,"They can't live peacefully with Hindus
They can't live peacefully with Jews
They can't live peacefully with Christians
They can't live peacefully with Atheists 
They can't live peacefully with other sects of Muslims
They hate LGBT
They hate Free Speech
They hate Religious Freedom
They hate free Women

But they constantly want Islamophobia criminalized."
1786780055781478776,caitoz,2024-05-04 15:28:00+00:00,0,Jews,0,"I don't oppose the butchery in Gaza because I love Hamas or hate Jews or love Islam or hate America.

I don't oppose the butchery in Gaza because I'm a lefty or a commie or an anarchist or an anti-imperialist.

I oppose the butchery in Gaza because I'm not a fucking psychopath.

Opposing Israel's butchery in Gaza is so obvious, so common sense, such a bare-minimum, fundamental-level, Being Human 101 position that if it isn't immediately self-evident to you after learning the basic facts, your problem is much, much deeper than whatever ideology or bias or prejudice you might happen to have. There's something wrong with you as a person.

If you support Israel's butchery in Gaza, you've got much bigger problems than merely not having the correct ist or ism belief system. You're just all fucked up inside. Your conditioning has made you into a generally shitty human being. You have deep and immensely consequential flaws in your character, and you won't mature as a person until you heal and transcend them."
1786827344595865950,cwellmon,2024-05-04 18:36:00+00:00,0,Jews,1,None of these folks showed up when I lived on campus and white supremacists with tikki torches yelling “Jews will not replace us” marched through campus as I hid my three kids.
1786908484878946553,capital_punx,2024-05-04 23:59:00+00:00,1,Jews,0,Its gonna be awkward when the Brits eradicate the jews in Israel after they gave it to them….
1786908604076830738,HarryStorm42569,2024-05-04 23:59:00+00:00,0,Jews,0,"What the Torah says is irrelevant. Observant Jews practicing today don't murder Gays or transition gays to the other sex. Nasrallah, on the other hand, speaks for Hezbollah and reflects the attitudes of Shia (and other) Muslims throughout the middle east. Big difference."
1786908605804916809,DanielvsBabylon,2024-05-04 23:59:00+00:00,1,Jews,0,"why would God wait 2000 years to finish this with israel when He cleary says He would finish it with that same generation, then 38 years after Jesus died Jerusalem was utterly destoyed, the church fled, and the temple became the body. there is no future redemption plan for jews outside of come to Jesus now"
1786908648784191838,AsianJesusAmigo,2024-05-04 23:59:00+00:00,0,Jews,0,"Palestinian Christians have closest genetic relationship bloodline connection with Samaritans than Palestinian Muslims.
Samaritan mix Northern Italic Italian result Ashkenazi Jewish Jews.
So which one should PaIestinian Christian side with ? @hoodsubaru5
 @dekeonethree @jae___35"
1786951263713624372,StopAntisemites,2024-05-05 02:49:00+00:00,0,Jews,1,NYC - listen as ER nurse Chris Hernandez tells Jews to “shut the f*ck up” and deal with the antisemitism they’re encountering. Imagine the care he provides to Jewish patients he encounters in the emergency room.
1786987399832306173,SamParkerSenate,2024-05-05 05:12:00+00:00,1,Jews,0,"Jews love me, what can I say? ??"
1787064154676703513,NiMingda_GG,2024-05-05 10:17:00+00:00,1,Jews,0,"There are 5 categories of Israel supporters:

1) Zionist Jews

2) Misled Christians who believe they’ll be blessed for supporting “God’s chosen people”

3) People who dislike Muslims

4) Politicians who have received donations or blackmail from Zionists

5) Any combination of 1-4"
1787166538094493755,IDF,2024-05-05 17:04:00+00:00,0,Jews,0,"During World War II, millions of people were killed. Among them, 6 Million Jews perished in the Holocaust. They were murdered simply because of their Jewish roots.

Today, on Holocaust Remembrance Day, we honor their memory. 

We will continue defending our country and ensure this will never happen again. #NeverForget #WeRemember"
1787267703473893656,dorand1976,2024-05-05 23:46:00+00:00,1,Jews,0,"So, Jews are organizing and financing the protests? Interesting"
1787267888518205500,leafitin,2024-05-05 23:47:00+00:00,0,Jews,0,"On Holocaust Remembrance Day, it is incredibly important that we pay respects to the six million Jews murdered during the Nazi occupation, and equally as important that we say clearly that never again means never again for ALL. 

Rest in eternal peace ??"
1787267924203303328,BasedDepartmint,2024-05-05 23:47:00+00:00,1,Jews,0,Jews ______ the world and that's ______
1787268008135811456,apollonous,2024-05-05 23:47:00+00:00,0,Jews,0,"Nick Fuentes’ shtick about complaining about being the victim of Jews is so gay and overdone.  Absolute loser mindset, not surprised he has such an affinity for the black community"
1787268659578089540,NotWokeThinker,2024-05-05 23:50:00+00:00,0,Jews,0,"Pro-Hamas law students paying the price 

""For seven months, since Oct. 7, university students have been enjoying revolutionary cosplay. Their faces swathed in Arafat scarves, they wave flags, demand Israel disinvestment, scream mantras premised in genocide of Jews: Living entirely in the moment, they find it all tremendously exhilarating. That there may be an eventual downside to their conduct doesn’t seem to occur to them."" - @BarbaraRKay
 
https://nationalpost.com/opinion/barbar"
